22	Ti	48	1.e40	0.	0	0.7372	0.	7.199783683193926e34	2.407144797041803e35	47.9479
22	Ti	49	1.e40	-3.5	-1.10417	0.0541	0.	7.199783683193926e34	2.407144797041803e35	48.9478
22	Ti	50	1.e40	0.	0	0.0518	0.	7.199783683193926e34	2.407144797041803e35	49.9447
23	V	50	4.73364e24	6.	3.3456889	0.0025	1.9443848360699763e34	4.599256089341029e33	6.511365867064504e33	49.9471
23	V	51	1.e40	-3.5	5.1487057	0.9975	1.9443848360699763e34	4.599256089341029e33	6.511365867064504e33	50.9439
24	Cr	50	1.e40	0.	0	0.0435	1.14298237155639e36	1.3203702729639556e35	4.700592353257942e33	49.946
24	Cr	52	1.e40	0.	0	0.8379000000000001	1.14298237155639e36	1.3203702729639556e35	4.700592353257942e33	51.9405
24	Cr	53	1.e40	-1.5	-0.47454	0.095	1.14298237155639e36	1.3203702729639556e35	4.700592353257942e33	52.9406
24	Cr	54	1.e40	0.	0	0.023700000000000002	1.14298237155639e36	1.3203702729639556e35	4.700592353257942e33	53.9388
25	Mn	55	1.e40	-2.5	3.4532	1	3.605914023775046e34	5.206928166981706e34	3.4955404273908765e34	54.938
26	Fe	54	1.e40	0.	0	0.058499999999999996	1.0109944636381726e38	3.0734162733026153e36	1.969476228847703e36	53.9396
26	Fe	56	1.e40	0.	0	0.9175	1.0109944636381726e38	3.0734162733026153e36	1.969476228847703e36	55.9349
26	Fe	57	1.e40	-0.5	0.09044	0.0212	1.0109944636381726e38	3.0734162733026153e36	1.969476228847703e36	56.9353
26	Fe	58	1.e40	0.	0	0.0028000000000000004	1.0109944636381726e38	3.0734162733026153e36	1.969476228847703e36	57.9332
27	Co	59	1.e40	-3.5	4.627	1	2.8012277308999693e31	4.715272048733206e33	8.887041216296478e32	58.9331
28	Ni	58	1.e40	0.	0	0.6808	5.850378887422113e36	8.633596908628062e34	2.6770142947199844e33	57.9353
28	Ni	60	1.e40	0.	0	0.2622	5.850378887422113e36	8.633596908628062e34	2.6770142947199844e33	59.9307
28	Ni	61	1.e40	-1.5	-0.75002	0.011399999999999999	5.850378887422113e36	8.633596908628062e34	2.6770142947199844e33	60.931
28	Ni	62	1.e40	0.	0	0.0363	5.850378887422113e36	8.633596908628062e34	2.6770142947199844e33	61.9283
28	Ni	64	1.e40	0.	0	0.009300000000000001	5.850378887422113e36	8.633596908628062e34	2.6770142947199844e33	63.9279
29	Cu	63	1.e40	-1.5	2.227206	0.6915000000000001	1.2989389880175615e34	8.57446258316483e32	1.868164794007491e33	62.9295
29	Cu	65	1.e40	-1.5	2.3817	0.3085	1.2989389880175615e34	8.57446258316483e32	1.868164794007491e33	64.9277
30	Zn	64	1.e40	0.	0	0.4917	0.	2.2289872123469863e33	2.0824652087475145e33	63.9291
30	Zn	66	1.e40	0.	0	0.2773	0.	2.2289872123469863e33	2.0824652087475145e33	65.926
30	Zn	67	1.e40	-2.5	0.875479	0.0404	0.	2.2289872123469863e33	2.0824652087475145e33	66.9271
30	Zn	68	1.e40	0.	0	0.1845	0.	2.2289872123469863e33	2.0824652087475145e33	67.9248
30	Zn	70	1.e40	0.	0	0.0061	0.	2.2289872123469863e33	2.0824652087475145e33	69.9253
31	Ga	69	1.e40	-1.5	2.01659	0.6011	0.	1.719260729574951e32	4.757425813576575e32	68.9255
31	Ga	71	1.e40	-1.5	2.56227	0.39890000000000003	0.	1.719260729574951e32	4.757425813576575e32	70.9247
32	Ge	70	1.e40	0.	0	0.2057	1.8181140293516293e33	4.5006013158848475e31	3.364702643171757e31	69.9242
32	Ge	72	1.e40	0.	0	0.2745	1.8181140293516293e33	4.5006013158848475e31	3.364702643171757e31	71.922
32	Ge	73	1.e40	4.5	-0.8794677	0.0775	1.8181140293516293e33	4.5006013158848475e31	3.364702643171757e31	72.9234
32	Ge	74	1.e40	0.	0	0.365	1.8181140293516293e33	4.5006013158848475e31	3.364702643171757e31	73.9211
32	Ge	76	1.e40	0.	0	0.07730000000000001	1.8181140293516293e33	4.5006013158848475e31	3.364702643171757e31	75.9214
33	As	75	1.e40	-1.5	1.43948	1	4.406843220018898e32	2.4726615915929818e30	4.893329062224706e31	74.9215
34	Se	74	1.e40	0.	0	0.0089	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	73.9224
